id,Suburb,neighboring_suburbs,area,percent_area_affected,bushfire_affected
8745,TAGGERTY,"BUXTON, ACHERON, LIMESTONE",141.77285074845366,0.0,No
8746,NYRRABY,"NYAH WEST, TOWAN, POLISBET, NOWIE, TUROAR, PIRA",138.6751355317135,0.0,No
8397,CRANBOURNE SOUTH,"CRANBOURNE WEST, SKYE, PEARCEDALE, BOTANIC RIDGE, CRANBOURNE, DEVON MEADOWS, LANGWARRIN",22.43004006488758,0.0,No
8398,BUXTON,"MARYSVILLE, NARBETHONG, MURRINDINDI, RUBICON, TAGGERTY",70.01848616323079,0.0,No
8399,BARINGHUP,"NUGGETTY, TARRENGOWER, BRADFORD, NEEREMAN, MOOLORT, BARINGHUP WEST, CARISBROOK",68.78280596475734,0.0,No
8402,TOTTINGTON,"KANYA, WINJALLOK, BOLANGUM, GRE GRE, GRE GRE SOUTH, ROSTRON, PARADISE, BEAZLEYS BRIDGE",68.07006291380105,0.0,No
8403,HENTY,PASCHENDALE,66.72343811864663,0.0,No
8227,WOOSANG,"WEDDERBURN, BARRAKEE, YEUNGROON EAST, RICHMOND PLAINS, BUCKRABANYULE, CHARLTON",56.227630576134125,0.0,No
7906,THREE BRIDGES,"GLADYSDALE, HODDLES CREEK, WESBURN, BEENAK, GILDEROY, POWELLTOWN, WARBURTON, GEMBROOK",40.36164143322059,0.0,No
7908,ROCHESTER,"DIGGORA, BALLENDELLA, NANNEELLA, FAIRY DELL, BONN, BAMAWM, ELMORE",98.37542436032304,0.0,No
7913,ST HELENS,"BESSIEBELLE, CODRINGTON, ORFORD, YAMBUK",47.727107465137706,0.0,No
7916,NEWSTEAD,"STRANGWAYS, GREEN GULLY, JOYCES CREEK, SANDON, MUCKLEFORD, WELSHMANS REEF, GOWER, MUCKLEFORD SOUTH",52.72593522304065,0.0,No
7915,SUGARLOAF CREEK,"TALLAROOK, BROADFORD",49.1254107869497,0.0,No
8029,FYANS CREEK,"MOKEPILLY, HALLS GAP, LAKE LONSDALE, MOUNT DRYDEN, LAKE FYANS",37.780952108087504,0.0,No
8030,ARNOLD WEST,"LLANELLY, RHEOLA, KINGOWER, ARNOLD, MURPHYS CREEK, INGLEWOOD",37.5258291158047,0.0,No
8031,BYRNESIDE,"COOMA, TATURA, HARSTON, GIRGARRE EAST, MERRIGUM",38.13000550956195,0.0,No
8032,HOWES CREEK,"BONNIE DOON, LAKE EILDON",38.349942446877,0.0,No
8034,WARANGA,"WARANGA SHORES, STANHOPE SOUTH, HARSTON, GIRGARRE EAST",5.977736151874141,0.0,No
7950,NARINGAL,"MEPUNGA, MEPUNGA EAST, CUDGEE, PANMURE, ALLANSFORD, NARINGAL EAST, MEPUNGA WEST",35.01266068273255,0.0,No
10494,CAMBERWELL,"CANTERBURY, GLEN IRIS, BURWOOD, HAWTHORN EAST",8.815095707142282,0.0,No
10427,ROWVILLE,"KNOXFIELD, WHEELERS HILL, ENDEAVOUR HILLS, FERNTREE GULLY, LYSTERFIELD SOUTH, SCORESBY",24.685635499632074,0.0,No
10411,MERNDA,"WOODSTOCK, DOREEN, YAN YEAN, WOLLERT, SOUTH MORANG",25.58178728091114,0.0,No
10490,DOREEN,"NUTFIELD, HURSTBRIDGE, YARRAMBAT, MERNDA, YAN YEAN, ARTHURS CREEK, SOUTH MORANG",36.938710289279555,0.0,No
10489,YAN YEAN,"HUMEVALE, MERNDA, DOREEN, ARTHURS CREEK, WHITTLESEA, EDEN PARK",36.89046745287126,0.0,No
10095,KILLARNEY,"ROSEBROOK, TOWER HILL, PORT FAIRY, CROSSLEY",15.018017619204509,0.0,No
8458,POMBORNEIT NORTH,"LESLIE MANOR, POMBORNEIT EAST, POMBORNEIT, DREEITE, WOOL WOOL, WEERITE",66.20582500127861,0.0,No
8459,GRENVILLE,"SCOTSBURN, CARGERIE, ENFIELD, DURHAM LEAD, GARIBALDI, MOUNT MERCER, ELAINE",66.53440614952042,0.0,No
8460,YARRAWALLA,"PYRAMID HILL, MOLOGA, JARKLIN, DURHAM OX, CALIVIL",84.32541842040558,0.0,No
10084,CLIFTON SPRINGS,"DRYSDALE, BELLARINE",7.031283588845565,0.0,No
10077,PORT MELBOURNE,"DOCKLANDS, YARRAVILLE, SPOTSWOOD, NEWPORT, WEST MELBOURNE, SOUTH MELBOURNE, ALBERT PARK",11.01827488495621,0.0,No
9960,CLYDESDALE,"GUILDFORD, YANDOIT, STRANGWAYS, SANDON",16.44791086663391,0.0,No
7630,HEYTESBURY LOWER,"PETERBOROUGH, PAARATTE, CURDIEVALE, NIRRANDA SOUTH, TIMBOON WEST, PORT CAMPBELL",21.559443818505667,0.0,No
7631,CHUM CREEK,DIXONS CREEK,25.839466138387206,0.0,No
7632,GERMANIA,"CAMPBELLS BRIDGE, STAWELL, DEEP LEAD",25.092400913584715,0.0,No
7633,KING VALLEY,"WHITFIELD, MYRRHEE, EDI UPPER",26.12780908009534,0.0,No
9963,EMERALD,"BELGRAVE SOUTH, DEWHURST, CLEMATIS, AVONSLEIGH, MENZIES CREEK, KALLISTA, BEACONSFIELD UPPER, NARRE WARREN EAST, MACCLESFIELD, MONBULK, COCKATOO, MOUNT BURNETT",57.49207419783325,0.0,No
7694,HORFIELD,"KEELY, LEITCHVILLE, MINCHA WEST, COHUNA, MCMILLANS",35.12920063302187,0.0,No
7697,MINERS REST,"WENDOUREE, BALD HILLS, MITCHELL PARK, MOUNT ROWAN, SULKY, BLOWHARD, WINDERMERE",34.61488459182407,0.0,No
7700,TANGAMBALANGA,"EBDEN, KIEWA, HUON, GUNDOWRING, STAGHORN FLAT, SANDY CREEK, BONEGILLA",35.89651966124025,0.0,No
7702,CALLIGNEE NORTH,"FLYNNS CREEK, CALLIGNEE, MOUNT TASSIE, CALLIGNEE SOUTH, CARRAJUNG, GORMANDALE",35.051752752749614,0.0,No
7705,KAMAROOKA NORTH,"MILLOO, KAMAROOKA, DRUMMARTIN, TANDARRA, DINGEE",34.50915500502901,0.0,No
7706,MOUNT MARTHA,"MORNINGTON, SAFETY BEACH, MOOROODUC, TUERONG, DROMANA",34.42714556744974,0.0,No
7783,ESSENDON NORTH,"AIRPORT WEST, ESSENDON FIELDS, NIDDRIE, ESSENDON, STRATHMORE",0.9370162011735671,0.0,No
7784,SHEPPARTON EAST,"LEMNOS, ORRVALE, GRAHAMVALE, KIALLA EAST, PINE LODGE, SHEPPARTON, KIALLA",44.1824030039067,0.0,No
8255,HAZELWOOD NORTH,"HAZELWOOD SOUTH, HAZELWOOD, KOORNALLA, CHURCHILL, JEERALANG, TRARALGON, TRARALGON SOUTH",76.62370052196525,0.0,No
8256,SWANPOOL,"BENALLA, LIMA, MOORNGAG, LIMA SOUTH, SAMARIA, LIMA EAST",76.69714016464842,0.0,No
8258,BUNBARTHA,"ZEERUST, UNDERA, SHEPPARTON NORTH, MUNDOONA, COOMBOONA, TALLYGAROOPNA, KAARIMBA",75.9966674949106,0.0,No
8259,WANDO BRIDGE,"NAREEN, BRIMBOAL, DUNROBIN, WARROCK, WANDO VALE, NANGEELA",72.5207026174584,0.0,No
8260,LURG,"BENALLA, MOLYULLAH, WINTON, GLENROWAN WEST, UPPER LURG",76.48420272322677,0.0,No
8588,REEFTON,"LOCH VALLEY, NOOJEE, MCMAHONS CREEK, TOORONGO, CAMBARVILLE",200.76965007765426,0.0,No
8589,RAYWOOD,"NEILBOROUGH, YARRABERB, KAMAROOKA, AUCHMORE, TANDARRA, SEBASTIAN, CAMPBELLS FOREST",197.4679608390404,0.0,No
8591,TRAVANCORE,"PARKVILLE, ASCOT VALE, FLEMINGTON",0.4767373717839889,0.0,No
9959,TRENTHAM EAST,"LERDERDERG, ASHBOURNE, NORTH BLACKWOOD",39.14891661591566,0.0,No
8065,ENGLEFIELD,"BRIT BRIT, PIGEON PONDS, BALMORAL, VASEY, GRINGEGALGONA",45.916301243613226,0.0,No
8066,CALDERMEADE,"LANG LANG, MONOMEITH, YANNATHAN, KOO WEE RUP",47.554689219436106,0.0,No
9847,LIPAROO,"KULWIN, HATTAH, WEMEN",120.18692721336957,0.0,No
9848,KENLEY,"NARRUNG, NATYA, KOOLOONONG",97.46652072755249,0.0,No
9849,SPRINGFIELD,"WAITCHIE, CULGOA, TYRRELL, MURNUNGIN, BERRIWILLOCK, CHINANGIN, BOIGBEAT",226.3105729651839,0.0,No
9954,VERMONT,"FOREST HILL, VERMONT SOUTH, NUNAWADING, WANTIRNA, RINGWOOD",5.210730651180099,0.0,No
9956,LERDERDERG,"BULLENGAROOK, BARRYS REEF, TRENTHAM EAST, NEWBURY, TRENTHAM, DARLEY, GREENDALE, ASHBOURNE, NORTH BLACKWOOD",161.8834181377744,0.0,No
9957,DERRINALLUM,"LISMORE, VITE VITE NORTH, BOOKAAR, DARLINGTON, LARRALEA, MINGAY, VITE VITE",305.81922482279435,0.0,No
10704,GERANG GERUNG,"ANTWERP, DIMBOOLA, GLENLEE, LITTLE DESERT, KIATA",194.31753083615232,0.0,No
8076,APPIN SOUTH,"APPIN, LODDON VALE, CANARY ISLAND, LAKE MERAN, LEAGHUR, MACORNA",58.25570342100749,0.0,No
8077,GRE GRE SOUTH,"BOLANGUM, MARNOO EAST, GRE GRE, TOTTINGTON, GRE GRE NORTH, TRAYNORS LAGOON",57.35607793437374,0.0,No
10820,MIRRANATWA,"GRAMPIANS, MAFEKING, VICTORIA VALLEY",132.18353848653672,0.0,No
10312,RUSHWORTH,"CARAG CARAG, STANHOPE, WARANGA SHORES, MURCHISON, STANHOPE SOUTH, MOORA, GOBARUP, WANALTA, BURRAMBOOT, WHROO",205.24453962750286,0.0,No
10283,TALLANGATTA,"HUON, CHARLEROI, BETHANGA, TALLANGATTA EAST, TALLANGATTA SOUTH, OLD TALLANGATTA",65.10265049295043,0.0,No
7897,SPRING HILL,"KYNETON SOUTH, LITTLE HAMPTON, GLENLYON, KYNETON",53.26424737172094,0.0,No
7898,GLENROWAN,"LACEBY, GLENROWAN WEST, GRETA WEST, WINTON NORTH, TAMINICK, WANGARATTA SOUTH",54.352573056083315,0.0,No
9744,STONEHAVEN,"BATESFORD, GHERINGHAP, BANNOCKBURN, GNARWARRE, MURGHEBOLUC, BARRABOOL, FYANSFORD, CERES",31.13045892480182,0.0,No
10304,TYRENDARRA,"TYRENDARRA EAST, BESSIEBELLE, HOMERTON, HEYWOOD, NARRAWONG",139.28464451562442,0.0,No
9748,WYELANGTA,"WEEAPROINAH, CARLISLE RIVER, BEECH FOREST, FERGUSON, JOHANNA, GLENAIRE",86.8163807696368,0.0,No
10323,WARROCK,"CHETWYND, LAKE MUNDI, DERGHOLM, WANDO BRIDGE, CORNDALE",91.63849523436298,0.0,No
9772,QUEENSCLIFF,"SWAN ISLAND, SWAN BAY, POINT LONSDALE",4.399103603160387,0.0,No
9773,SWAN BAY,"SWAN ISLAND, DRYSDALE, ST LEONARDS, QUEENSCLIFF, POINT LONSDALE, MANNERIM",42.89079804993763,0.0,No
9774,POINT LONSDALE,"MARCUS HILL, QUEENSCLIFF, SWAN BAY, MANNERIM, OCEAN GROVE",16.156845664847996,0.0,No
9775,MANNERIM,"MARCUS HILL, ST LEONARDS, SWAN BAY, POINT LONSDALE, WALLINGTON",33.849378388870306,0.0,No
10293,BENJEROOP,"MYSTIC PARK, PENTAL ISLAND",56.06616748637966,0.0,No
10292,FISH POINT,"WINLATON, PENTAL ISLAND, LAKE BOGA",35.701034076616374,0.0,No
10326,ARTHURS CREEK,"HUMEVALE, COTTLES BRIDGE, DOREEN, YAN YEAN, ST ANDREWS",41.31075616159964,0.0,No
10316,PORCUPINE RIDGE,"GUILDFORD, MOUNT FRANKLIN, DAYLESFORD, COOMOORA, DRY DIGGINGS, GLENLYON",31.776449132661213,0.0,No
9919,GERRIGERRUP,"PENSHURST, MACARTHUR, MINHAMITE, HAWKESDALE, WARRABKOOK, GAZETTE",99.34927366648235,0.0,No
8200,WUNGHNU,"DRUMANURE, NUMURKAH, MUNDOONA, TALLYGAROOPNA",61.81528334723028,0.0,No
7877,CHESNEY VALE,"BUNGEET WEST, GOORAMBAT, THOONA, WINTON NORTH, TAMINICK",56.89146343188124,0.0,No
7878,YANDO,"MINMINDIE, BOORT, CANARY ISLAND, LEAGHUR, DURHAM OX",55.45787617853899,0.0,No
7879,WYCHITELLA NORTH,"BOORT, MYSIA, BUCKRABANYULE, WYCHITELLA, TERRAPPEE",55.30184051851718,0.0,No
7885,LONDRIGAN,"NORTH WANGARATTA, EAST WANGARATTA, ELDORADO, BYAWATHA, TARRAWINGEE",41.29904315099981,0.0,No
7886,WINTON,"BENALLA, LURG, GLENROWAN WEST, WINTON NORTH",41.09919555117616,0.0,No
7887,WARRAYURE,"TARRINGTON, MOUTAJUP, CROXTON EAST, STRATHKELLAR",39.2164097376897,0.0,No
7888,NIRRANDA SOUTH,"PETERBOROUGH, NIRRANDA, CURDIEVALE, HEYTESBURY LOWER",37.59103412894781,0.0,No
7889,KATAMATITE EAST,"KATAMATITE, COBRAM EAST",40.77513404442667,0.0,No
7890,YOUARANG,"TUNGAMAH, WAGGARANDALL, KATAMATITE, YOUANMITE, BOOSEY",50.48511182341549,0.0,No
7891,RICH AVON EAST,"AVON PLAINS, RICH AVON, COPE COPE, BANYENA, RICH AVON WEST",48.840198516138344,0.0,No
7892,MOOLERR,"ST ARNAUD, GRE GRE, ST ARNAUD NORTH, GRE GRE NORTH, CARAPOOEE WEST, BEAZLEYS BRIDGE",48.95246122059986,0.0,No
8108,GLADFIELD,"PYRAMID HILL, LODDON VALE, CANARY ISLAND, DURHAM OX",44.38863135657439,0.0,No
8300,YALLA-Y-POORA,"TATYOON, CROSS ROADS, STONELEIGH, STREATHAM, BALLYROGAN",65.32309367343564,0.0,No
8296,NEWHAM,"WOODEND, PIPERS CREEK, COBAW, WOODEND NORTH, LANCEFIELD, HESKET, ROCHFORD, CARLSRUHE",55.57441443916937,0.0,No
8301,BOGONG,"NELSE, HOTHAM HEIGHTS, TAWONGA SOUTH, FALLS CREEK, MOUNT BEAUTY",68.39981612769115,0.0,No
7909,ULLINA,"LAWRENCE, SMEATON, GLENGOWER, CAMPBELLTOWN, CLUNES",39.59025113282277,0.0,No
8095,BURKES FLAT,"LOGAN, FENTONS CREEK, WEHLA, COCHRANES CREEK",46.475451411483164,0.0,No
8097,SOUTH PURRUMBETE,"BULLAHARRE, STONYFORD, CARPENDEIT, BOSTOCKS CREEK, POMBORNEIT, COBDEN, KOALLAH, TANDAROOK",46.048254036234255,0.0,No
8098,WILDWOOD,"CLARKEFIELD, OAKLANDS JUNCTION",46.8575830939335,0.0,No
8101,MUNDOONA,"NUMURKAH, BUNBARTHA, WUNGHNU, TALLYGAROOPNA, KAARIMBA",37.63195377690681,0.0,No
7791,GLENLOTH EAST,"LAKE MARMAL, NAREEWILLOCK, BARRAPORT WEST, JERUK, BUNGULUKE",55.45435314980175,0.0,No
7792,TELFORD,"TUNGAMAH, BURRAMINE SOUTH, YARRAWONGA SOUTH, WILBY, YARRAWONGA, BURRAMINE",44.291377204096584,0.0,No
7793,ALLANS FLAT,"OSBORNES FLAT, KIEWA, STAGHORN FLAT, YACKANDANDAH, KERGUNYAH",44.7207929150634,0.0,No
8053,KANUMBRA,"YARCK, GOBUR, WOODFIELD, FAWCETT, MERTON",38.018643975518884,0.0,No
8054,GLENORMISTON NORTH,"KOLORA, BOORCAN",36.709398436445994,0.0,No
8048,GOOROC,"COONOOER WEST, COPE COPE, COONOOER BRIDGE, SLATY CREEK, SUTHERLAND",58.159395964913564,0.0,No
8049,HARSTON,"WARANGA SHORES, TATURA, BYRNESIDE, WARANGA, GIRGARRE EAST",48.90651692308012,0.0,No
8051,HILL END,"TANJIL, FUMINA SOUTH, NEERIM EAST, WILLOW GROVE",38.15893747664216,0.0,No
8405,BUDGEE BUDGEE,"DARGO, TOOLOME, MOORNAPA, MOROKA, MIOWERA",87.99416316318629,0.0,No
8427,CUNDARE NORTH,"DUVERNEY, WEERING, LESLIE MANOR, CUNDARE, DREEITE, CRESSY, FOXHOW",67.24657941696199,0.0,No
8428,FERNIHURST,"BOORT, MYSIA, JARKLIN, BORUNG, DURHAM OX",67.58573389135431,0.0,No
8432,DEEP LEAD,"CAMPBELLS BRIDGE, GLENORCHY, STAWELL, LAKE LONSDALE, ILLAWARRA, GERMANIA, LEDCOURT",83.23051341305805,0.0,No
7634,TIMBOON WEST,"PAARATTE, CURDIEVALE, TIMBOON, HEYTESBURY LOWER",27.82298057224189,0.0,No
10744,SPRINGMOUNT,"NEWLYN, BROOMFIELD, CRESWICK, SMOKEYTOWN, KINGSTON",8.100382275988018,0.0,No
7696,LAANG,"TAROON, PANMURE, NARINGAL EAST, GARVOC, ECKLIN SOUTH",34.164493830416724,0.0,No
9958,KILSYTH SOUTH,"BORONIA, BAYSWATER NORTH, KILSYTH",3.8229917799994415,0.0,No
10501,BEEAC,"WEERING, EURACK, CUNDARE, OMBERSLEY, DREEITE, WARRION, IRREWARRA, ONDIT",126.43919213577568,0.0,No
10515,WOODSIDE,"DARRIMAN, YARRAM, WON WRON, WOODSIDE NORTH, MCLOUGHLINS BEACH, HUNTERSTON",306.1144887274258,0.0,No
10753,KENSINGTON,"FOOTSCRAY, FLEMINGTON",2.4393445614595843,0.0,No
7780,MENA PARK,"NERRING, LAKE GOLDSMITH, CARNGHAM, MOUNT EMU, BREWSTER, CHEPSTOWE",43.34335578378342,0.0,No
10747,MIDDLE TARWIN,"BUFFALO, POUND CREEK, MEENIYAN, TARWIN",61.0430787127356,0.0,No
10745,EYNESBURY,"EXFORD, PARWAN, WYNDHAM VALE, WEIR VIEWS, MOUNT COTTRELL, BALLIANG EAST",69.02171271886188,0.0,No
10748,MOUNT COTTRELL,"EXFORD, TARNEIT, WYNDHAM VALE, WEIR VIEWS, STRATHTULLOH, TRUGANINA, EYNESBURY, THORNHILL PARK, FIELDSTONE",65.98297221629589,0.0,No
10780,MAIN RIDGE,"ROSEBUD, BONEO, ARTHURS SEAT, RED HILL, FLINDERS, SHOREHAM",30.848909228826052,0.0,No
10758,KINGLAKE,"PHEASANT CREEK, GLENBURN, STEELS CREEK, CHRISTMAS HILLS, KINGLAKE WEST, KINGLAKE CENTRAL, ST ANDREWS, STRATHEWEN, CASTELLA, TOOLANGI",128.79651548871385,0.0,No
10763,STRATH CREEK,"TALLAROOK, KERRISDALE, HOMEWOOD, CLONBINANE, FLOWERDALE",109.26380854266138,0.0,No
10756,CARRAJUNG,"BLACKWARRY, CALLIGNEE SOUTH, CALLIGNEE NORTH, WILLUNG SOUTH, GORMANDALE",40.67008245687976,0.0,No
7785,WOODSTOCK WEST,"WOODSTOCK ON LODDON, SHELBOURNE, LAANECOORIE, EASTVILLE",43.37049487816716,0.0,No
7786,VENTNOR,"SMITHS BEACH, SUMMERLANDS, COWES",43.6377991472718,0.0,No
7787,SOMERVILLE,"BAXTER, MOOROODUC, TYABB, PEARCEDALE",43.6709202433945,0.0,No
7789,KIEWA,"TANGAMBALANGA, ALLANS FLAT, GUNDOWRING, STAGHORN FLAT, KERGUNYAH",44.843141639627596,0.0,No
7724,STEELS CREEK,"KINGLAKE, CHRISTMAS HILLS, DIXONS CREEK, CASTELLA, YARRA GLEN",34.83741098197525,0.0,No
7945,KINGOWER,"RHEOLA, KURTING, ARNOLD WEST, BRENANAH, INGLEWOOD",51.28010221760945,0.0,No
7946,GLENMORE,"BALLIANG, MOUNT WALLACE",51.2660506152411,0.0,No
7947,FUMINA SOUTH,"FUMINA, TANJIL, HILL END, NEERIM NORTH, NEERIM EAST",52.162191140020525,0.0,No
7948,DENICULL CREEK,"ROCKY POINT, LANGI LOGAN, CATHCART, ARARAT, DOBIE, MAROONA, BALLYROGAN",38.32362206779338,0.0,No
7867,GILLUM,"GLENMAGGIE, GLENFALLOCH, WORROWING, MONOMAK",54.98408466698172,0.0,No
8715,THOMSON,"BAW BAW, TOOMBON, ABERFELDY, JERICHO",181.8009247182597,0.0,No
8716,BEAUFORT,"MAIN LEAD, RAGLAN, NERRING, LAKE GOLDSMITH, MIDDLE CREEK, CROSS ROADS, WATERLOO, TRAWALLA, BUANGOR, STOCKYARD HILL",176.13385256487305,0.0,No
8721,YARROWEYAH,"MUCKATAH, STRATHMERTON, COBRAM, KOONOOMOO, KATUNGA",68.61503536021478,0.0,No
9609,GUNBOWER,"PYRAMID HILL, LEITCHVILLE, PATHO",149.57894709970566,0.0,No
9610,LEITCHVILLE,"PYRAMID HILL, WEE WEE RUP, KEELY, HORFIELD, GUNBOWER, MINCHA WEST, BURKES BRIDGE",146.09036468868953,0.0,No
9612,GRANYA,"GEORGES CREEK, BULLIOH, BUNGIL, TALGARNO",114.4922336669341,0.0,No
9613,THOLOGOLONG,"BURROWYE, BUNGIL",110.3507446482766,0.0,No
9614,BUNGIL,"KOETONG, BULLIOH, GRANYA, THOLOGOLONG",112.6124490112802,0.0,No
9623,NEWTOWN,"GEELONG, MANIFOLD HEIGHTS, GEELONG WEST, HERNE HILL, BELMONT, SOUTH GEELONG, FYANSFORD",6.579250958804983,0.0,No
8251,MOCKINYA,"LAHARUM, BRIMPAEN, WONWONDAH, NURRABIEL",94.3728034020576,0.0,No
8242,YUROKE,"CRAIGIEBURN, OAKLANDS JUNCTION, GREENVALE",10.323351900707783,0.0,No
8244,MARNOO WEST,"RUPANYUP, WALLALOO, MARNOO, WAL WAL, BANYENA, CALLAWADDA",96.03121556761033,0.0,No
11197,ALTONA,"LAVERTON, WILLIAMSTOWN NORTH, ALTONA NORTH, WILLIAMSTOWN, LAVERTON NORTH",18.785435540610564,0.0,No
9624,BELMONT,"BREAKWATER, CHARLEMONT, MARSHALL, GROVEDALE, NEWTOWN, SOUTH GEELONG",10.32685020744392,0.0,No
11199,WILLIAMSTOWN,"WILLIAMSTOWN NORTH, NEWPORT, ALTONA NORTH, ALTONA",6.512515594018185,0.0,No
8249,ALLANSFORD,"CUDGEE, WANGOOM, NARINGAL, WARRNAMBOOL, MEPUNGA WEST",94.9566412229596,0.0,No
11190,DONNYBROOK,"CRAIGIEBURN, WOLLERT, KALKALLO, BEVERIDGE",27.917508006228385,0.0,No
11194,YAPEEN,"GUILDFORD, IRISHTOWN, FRYERSTOWN, STRANGWAYS, MUCKLEFORD, MUCKLEFORD SOUTH, CAMPBELLS CREEK",26.48853485575718,0.0,No
8268,BUNGALALLY,"LAHARUM, RIVERSIDE, HAVEN, MCKENZIE CREEK, WONWONDAH, DRUNG",94.41213172056152,0.0,No
9625,SOUTH GEELONG,"GEELONG, BREAKWATER, EAST GEELONG, NEWTOWN, BELMONT",2.7734274788573474,0.0,No
11193,CAMPBELLS CREEK,"MCKENZIE HILL, FRYERSTOWN, MUCKLEFORD, CASTLEMAINE, CHEWTON, YAPEEN",27.46612283976516,0.0,No
11198,GLEN IRIS,"ASHWOOD, CAMBERWELL, MALVERN, ASHBURTON, MALVERN EAST, BURWOOD, HAWTHORN EAST",9.128814323705564,0.0,No
11209,NEERIM NORTH,"NEERIM, FUMINA SOUTH, NOOJEE, NEERIM EAST",30.75116673206665,0.0,No
8254,GOWAR EAST,"LOGAN, KOOREH, BERRIMAL, YAWONG HILLS, FENTONS CREEK, ST ARNAUD EAST, COONOOER BRIDGE, SLATY CREEK",71.60025600861607,0.0,No
8280,CARNGHAM,"MENA PARK, SNAKE VALLEY, BREWSTER, BURRUMBEET, BO PEEP, CHEPSTOWE",71.50412574959938,0.0,No
9952,WILLOWMAVIN,"NULLA VALE, TANTARABOO, MORANDING, GOLDIE, SPRINGFIELD, HIGH CAMP, FORBES",65.23300364751488,0.0,No
7998,CATHCART,"ROCKY POINT, NORVAL, DENICULL CREEK, ARARAT, MOYSTON",38.02415294900027,0.0,No
8000,GIL GIL,"DONALD, JEFFCOTT NORTH, JEFFCOTT",37.73540306661523,0.0,No
8003,PEARCEDALE,"BAXTER, CANNONS CREEK, LANGWARRIN SOUTH, CRANBOURNE SOUTH, SOMERVILLE, DEVON MEADOWS, LANGWARRIN",38.22578213602497,0.0,No
8004,NARINGAL EAST,"NULLAWARRE NORTH, AYRFORD, MEPUNGA EAST, PANMURE, NARINGAL, LAANG, NULLAWARRE, ECKLIN SOUTH",36.589564378786854,0.0,No
8005,LITCHFIELD,"MASSEY, LAEN NORTH, CARRON, DONALD, WATCHEM WEST, LAWLER",120.12654652778255,0.0,No
7870,ST ARNAUD NORTH,"SWANWATER, ST ARNAUD, MOOLERR, GRE GRE NORTH, SUTHERLAND",53.004658896040645,0.0,No
7873,GRASS FLAT,"NATIMUK, DUCHEMBEGARRA, NURCOUNG, MITRE",77.22765249161334,0.0,No
7874,CHRISTMAS HILLS,"PANTON HILL, BEND OF ISLANDS, WATSONS CREEK, SMITHS GULLY, KANGAROO GROUND, KINGLAKE, STEELS CREEK, WONGA PARK, ST ANDREWS, CHIRNSIDE PARK, YERING, YARRA GLEN",56.31995050595831,0.0,No
7876,TERIP TERIP,"GOORAM, YARCK, GOBUR, CAVEAT, CREIGHTONS CREEK, MERTON",56.520102639464085,0.0,No
11213,BUNYIP NORTH,"LABERTOUCHE, LONGWARRY NORTH, TONIMBUK, BUNYIP, GARFIELD NORTH",19.2541799517688,0.0,No
7883,BRUCKNELL,"AYRFORD, CURDIEVALE, NIRRANDA EAST, CURDIES RIVER, NULLAWARRE, ECKLIN SOUTH",39.56934619004606,0.0,No
11207,NEWBURY,"BLACKWOOD, BULLARTO SOUTH, LYONVILLE, LERDERDERG, TRENTHAM",6.540459645109528,0.0,No
10486,COWA,"WONGUNGARRA, HAWKHURST, DARGO",112.79838983541254,0.0,No
11196,MALVERN,"HAWTHORN, CAULFIELD NORTH, GLEN IRIS, TOORAK, KOOYONG, MALVERN EAST, HAWTHORN EAST, ARMADALE",3.328621822043459,0.0,No
7893,GLENROWAN WEST,"LURG, GLENROWAN, WINTON, UPPER LURG, GRETA WEST, WINTON NORTH",50.478826566469714,0.0,No
7988,RICHMOND PLAINS,"WEDDERBURN, YEUNGROON EAST, WOOSANG, NINE MILE, YEUNGROON",49.847399644403026,0.0,No
7989,THE HEART,"LONGFORD, COBAINS, EAST SALE, SALE, CLYDEBANK, DUTSON, LAKE WELLINGTON",51.483263509853494,0.0,No
7990,TRAWOOL,"TALLAROOK, GHIN GHIN, WHITEHEADS CREEK",50.632388691976146,0.0,No
7991,HUON,"EBDEN, TANGAMBALANGA, TALLANGATTA, SANDY CREEK, CHARLEROI, JARVIS CREEK",51.82096993906622,0.0,No
7992,DIXONS CREEK,"HEALESVILLE, CHUM CREEK, STEELS CREEK, CASTELLA, TARRAWARRA, YARRA GLEN",50.552608254381646,0.0,No
7993,CROSS ROADS,"YALLA-Y-POORA, BEAUFORT, STONELEIGH, BUANGOR, STOCKYARD HILL, BALLYROGAN",49.36433146379727,0.0,No
7994,WOODSTOCK ON LODDON,"WOODSTOCK WEST, SHELBOURNE, LEICHARDT, LAANECOORIE, MARONG, BRIDGEWATER, NEWBRIDGE",49.81485410660919,0.0,No
7996,BUDGEREE,"BOOLARRA, JUMBUK, YINNAR SOUTH, BOOLARRA SOUTH",50.6289952951839,0.0,No
8131,LANGI KAL KAL,"GLENBRAE, ERCILDOUNE, WATERLOO, TRAWALLA, LEXTON",43.82262549492392,0.0,No
9852,PIER MILAN,"BIMBOURIE, MITTYACK, GERAHMIN, LAKE TYRRELL, NANDALY",150.6581625902018,0.0,No
9930,KINGLAKE WEST,"PHEASANT CREEK, HUMEVALE, KINGLAKE, KINGLAKE CENTRAL, STRATHEWEN, FLOWERDALE",74.53379638132238,0.0,No
9932,DADSWELLS BRIDGE,"LAHARUM, GLENORCHY, ROSES GAP, WAL WAL, WARTOOK, LEDCOURT",143.55771534802093,0.0,No
